# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Jun 28 02:49:43 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00061788 -1.40000 10.07918 0.7140653133 2.3844628635    0.714 -0.126  3.7819  4.497    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.26e-14      0.00 8.336e-01 1.660e-01 8.222e-05 2.235e-05 2.035e-04 -1.000 4.221e-04 5.084 4.099 3.804 3.762
0.00061788 -1.40000 10.07918 0.7242974639 2.3890347562    0.724 -0.070  3.7864  4.465    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.33e-14      0.00 8.392e-01 1.604e-01 7.982e-05 2.177e-05 1.983e-04 -1.000 4.223e-04 4.945 3.982 3.694 3.655
0.00061788 -1.40000 10.07918 0.7332327366 2.3929073931    0.733 -0.018  3.7902  4.434    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.48e-14      0.00 8.440e-01 1.556e-01 7.775e-05 2.126e-05 1.938e-04 -1.000 4.449e-04 4.816 3.873 3.591 3.555
0.00061788 -1.40000 10.07918 0.7416632771 2.3964630583    0.741  0.033  3.7937  4.402    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-14      0.00 8.484e-01 1.511e-01 7.583e-05 2.079e-05 1.896e-04 -1.000 4.335e-04 4.688 3.763 3.487 3.453
0.00061788 -1.40000 10.07918 0.7495524883 2.3997072353    0.749  0.083  3.7967  4.368    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-14      0.00 8.525e-01 1.471e-01 7.410e-05 2.036e-05 1.859e-04 -1.000 4.221e-04 4.561 3.651 3.381 3.348
0.00061788 -1.40000 10.07918 0.7500000000 2.3998889087    0.749  0.086  3.7969  4.366    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 8.527e-01 1.469e-01 7.400e-05 2.034e-05 1.857e-04 -1.000 4.222e-04 4.554 3.645 3.374 3.342
0.00061788 -1.40000 10.07918 0.7571175098 2.4027451880    0.756  0.135  3.7995  4.332    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 8.550e-01 1.446e-01 7.326e-05 2.014e-05 1.839e-04 -1.000 4.221e-04 4.432 3.536 3.270 3.239
0.00061788 -1.40000 10.07918 0.7649898529 2.4058333015    0.764  0.193  3.8021  4.289    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 8.572e-01 1.424e-01 7.258e-05 1.996e-05 1.824e-04 -1.000 4.169e-04 4.287 3.404 3.144 3.114
0.00061788 -1.40000 10.07918 0.7720265985 2.4085324172    0.771  0.249  3.8040  4.245    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-13      0.00 8.588e-01 1.408e-01 7.215e-05 1.986e-05 1.815e-04 -1.000 4.276e-04 4.148 3.275 3.019 2.989
0.00061788 -1.40000 10.07918 0.7781934142 2.4108517533    0.777  0.301  3.8052  4.200    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-13      0.00 8.585e-01 1.410e-01 7.240e-05 1.993e-05 1.822e-04 -1.000 4.469e-04 4.017 3.149 2.896 2.867
0.00061788 -1.40000 10.07918 0.7800629735 2.4115465684    0.779  0.318  3.8054  4.185    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-13      0.00 8.584e-01 1.411e-01 7.250e-05 1.996e-05 1.825e-04 -1.000 4.525e-04 3.976 3.109 2.856 2.827
0.00061788 -1.40000 10.07918 0.7815898061 2.4121111755    0.781  0.333  3.8053  4.171    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-13      0.00 8.583e-01 1.413e-01 7.259e-05 1.998e-05 1.827e-04 -1.000 4.555e-04 3.939 3.071 2.818 2.789
0.00061788 -1.40000 10.07918 0.7875105143 2.4142768020    0.786  0.393  3.8040  4.108    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 8.578e-01 1.418e-01 7.294e-05 2.008e-05 1.836e-04 -1.000 4.687e-04 3.787 2.913 2.658 2.628
0.00061788 -1.40000 10.07918 0.7919969559 2.4158930399    0.791  0.446  3.8010  4.046    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-14      0.00 8.574e-01 1.421e-01 7.321e-05 2.016e-05 1.843e-04 -1.000 4.799e-04 3.655 2.766 2.506 2.475
0.00061788 -1.40000 10.07918 0.7927605510 2.4161660304    0.791  0.456  3.8003  4.034    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.87e-14      0.00 8.573e-01 1.422e-01 7.326e-05 2.017e-05 1.845e-04 -1.000 4.818e-04 3.631 2.738 2.476 2.445
0.00061788 -1.40000 10.07918 0.7941617966 2.4166654152    0.793  0.476  3.7982  4.006    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 8.571e-01 1.424e-01 7.339e-05 2.021e-05 1.848e-04 -1.000 4.822e-04 3.581 2.678 2.412 2.380
0.00061788 -1.40000 10.07918 0.7969244123 2.4176440605    0.795  0.519  3.7921  3.940    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-13      0.00 8.568e-01 1.427e-01 7.362e-05 2.027e-05 1.854e-04 -1.000 4.864e-04 3.474 2.540 2.263 2.228
0.00061788 -1.40000 10.07918 0.7989387512 2.4183527274    0.797  0.555  3.7846  3.875    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-13      0.00 8.549e-01 1.446e-01 7.487e-05 2.062e-05 1.885e-04 -1.000 4.619e-04 3.383 2.413 2.122 2.083
0.00061788 -1.40000 10.07918 0.8000000119 2.4187244405    0.798  0.576  3.7790  3.832    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-13      0.00 8.423e-01 1.572e-01 8.072e-05 2.220e-05 2.029e-04 -1.000 4.787e-04 3.330 2.332 2.031 1.990
0.00061788 -1.40000 10.07918 0.8003965020 2.4188630227    0.799  0.584  3.7769  3.816    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-13      0.00 8.376e-01 1.619e-01 8.293e-05 2.281e-05 2.083e-04 -1.000 4.847e-04 3.310 2.302 1.998 1.955
0.00061788 -1.40000 10.07918 0.8017660975 2.4193405149    0.800  0.614  3.7675  3.750    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-13      0.00 8.089e-01 1.905e-01 9.402e-05 2.579e-05 2.351e-04 -1.000 5.400e-04 3.236 2.184 1.862 1.813
0.00061788 -1.40000 10.07918 0.8027408719 2.4196792166    0.801  0.639  3.7594  3.692    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.64e-13      0.00 7.901e-01 2.093e-01 1.007e-04 2.758e-05 2.511e-04 -1.000 5.556e-04 3.173 2.083 1.746 1.693
0.00061788 -1.40000 10.07918 0.8036311269 2.4199877251    0.802  0.671  3.7518  3.631    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.97e-13      0.00 7.790e-01 2.204e-01 1.047e-04 2.864e-05 2.605e-04 -1.000 5.797e-04 3.093 1.970 1.619 1.561
0.00061788 -1.40000 10.07918 0.8043234348 2.4202270944    0.803  0.706  3.7466  3.575    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-12      0.00 7.732e-01 2.262e-01 1.068e-04 2.920e-05 2.655e-04 -1.000 6.021e-04 3.006 1.860 1.499 1.438
0.00061788 -1.40000 10.07918 0.8049880266 2.4204564353    0.803  0.748  3.7423  3.516    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-12      0.00 7.693e-01 2.301e-01 1.082e-04 2.958e-05 2.689e-04 -1.000 5.832e-04 2.900 1.736 1.367 1.303
0.00061788 -1.40000 10.07918 0.8050975204 2.4204941783    0.803  0.756  3.7417  3.505    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-12      0.00 7.687e-01 2.307e-01 1.084e-04 2.962e-05 2.693e-04 -1.000 5.968e-04 2.879 1.713 1.343 1.278
0.00061788 -1.40000 10.07918 0.8056739569 2.4206926836    0.804  0.802  3.7389  3.449    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-12      0.00 7.660e-01 2.334e-01 1.092e-04 2.985e-05 2.713e-04 -1.000 6.456e-04 2.765 1.587 1.211 1.145
0.00061788 -1.40000 10.07918 0.8061596751 2.4208596952    0.804  0.844  3.7368  3.399    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-12      0.00 7.639e-01 2.355e-01 1.098e-04 3.000e-05 2.727e-04 -1.000 5.979e-04 2.660 1.473 1.092 1.025
0.00061788 -1.40000 10.07918 0.8066986799 2.4210447584    0.805  0.895  3.7348  3.340    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-12      0.00 7.617e-01 2.377e-01 1.103e-04 3.015e-05 2.740e-04 -1.000 6.188e-04 2.534 1.338 0.951 0.883
0.00061788 -1.40000 10.07918 0.8071969151 2.4212155710    0.805  0.945  3.7329  3.282    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-12      0.00 7.598e-01 2.396e-01 1.107e-04 3.026e-05 2.750e-04 -1.000 6.228e-04 2.407 1.203 0.812 0.743
0.00061788 -1.40000 10.07918 0.8076968789 2.4213867325    0.806  1.000  3.7312  3.221    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-12      0.00 7.577e-01 2.417e-01 1.110e-04 3.037e-05 2.759e-04 -1.000 6.440e-04 2.270 1.058 0.662 0.593
0.00061788 -1.40000 10.07918 0.8081396818 2.4215381218    0.806  1.053  3.7295  3.161    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-12      0.00 7.559e-01 2.435e-01 1.111e-04 3.048e-05 2.765e-04 -1.000 6.134e-04 2.137 0.918 0.517 0.448
0.00061788 -1.40000 10.07918 0.8085153699 2.4216664157    0.806  1.102  3.7280  3.106    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-12      0.00 7.543e-01 2.450e-01 1.111e-04 3.063e-05 2.770e-04 -1.000 6.154e-04 2.014 0.789 0.384 0.314
0.00061788 -1.40000 10.07918 0.8088094592 2.4217667488    0.806  1.144  3.7267  3.060    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.69e-12      0.00 7.531e-01 2.463e-01 1.109e-04 3.080e-05 2.774e-04 -1.000 5.994e-04 1.911 0.681 0.272 0.201
0.00061788 -1.40000 10.07918 0.8091350794 2.4218777414    0.807  1.194  3.7252  3.004    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-12      0.00 7.519e-01 2.475e-01 1.106e-04 3.111e-05 2.777e-04 -1.000 6.444e-04 1.786 0.549 0.136 0.065
0.00061788 -1.40000 10.07918 0.8094463944 2.4219837617    0.807  1.246  3.7235  2.945    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -8.21e-12      0.00 7.507e-01 2.487e-01 1.101e-04 3.157e-05 2.780e-04 -1.000 6.140e-04 1.655 0.412 -0.006 -0.078
0.00061788 -1.40000 10.07918 0.8097284436 2.4220797345    0.807  1.298  3.7218  2.886    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -9.92e-12      0.00 7.498e-01 2.496e-01 1.096e-04 3.207e-05 2.781e-04 -1.000 6.333e-04 1.525 0.274 -0.148 -0.220
0.00061788 -1.40000 10.07918 0.8099746108 2.4221634349    0.807  1.348  3.7202  2.830    3  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-11      0.00 7.491e-01 2.503e-01 1.091e-04 3.256e-05 2.783e-04 -1.000 6.243e-04 1.400 0.143 -0.284 -0.357
0.00061788 -1.40000 10.07918 0.8101972342 2.4222390797    0.807  1.397  3.7184  2.773    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-11      0.00 7.486e-01 2.508e-01 1.087e-04 3.298e-05 2.784e-04 -1.000 6.433e-04 1.277 0.012 -0.419 -0.493
0.00061788 -1.40000 10.07918 0.8103974462 2.4223070685    0.807  1.446  3.7167  2.718    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-11      0.00 7.482e-01 2.511e-01 1.084e-04 3.329e-05 2.785e-04 -1.000 6.227e-04 1.155 -0.116 -0.553 -0.627
0.00061788 -1.40000 10.07918 0.8105833530 2.4223701650    0.807  1.495  3.7148  2.661    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-11      0.00 7.480e-01 2.514e-01 1.083e-04 3.350e-05 2.786e-04 -1.000 6.288e-04 1.031 -0.248 -0.689 -0.764
0.00061788 -1.40000 10.07918 0.8107479215 2.4224259915    0.807  1.544  3.7129  2.605    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-11      0.00 7.479e-01 2.515e-01 1.082e-04 3.361e-05 2.786e-04 -1.000 6.289e-04 0.911 -0.376 -0.823 -0.898
0.00061788 -1.40000 10.07918 0.8109014034 2.4224780336    0.807  1.593  3.7110  2.548    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-11      0.00 7.478e-01 2.515e-01 1.082e-04 3.365e-05 2.786e-04 -1.000 6.290e-04 0.787 -0.507 -0.959 -1.036
0.00061788 -1.40000 10.07918 0.8110370636 2.4225240139    0.807  1.641  3.7091  2.492    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.366e-05 2.786e-04 -1.000 6.290e-04 0.668 -0.634 -1.092 -1.169
0.00061788 -1.40000 10.07918 0.8111580014 2.4225649894    0.807  1.687  3.7071  2.438    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.367e-05 2.786e-04 -1.000 6.291e-04 0.552 -0.758 -1.220 -1.298
0.00061788 -1.40000 10.07918 0.8112701178 2.4226029634    0.807  1.734  3.7052  2.383    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.368e-05 2.786e-04 -1.000 6.293e-04 0.435 -0.883 -1.350 -1.429
0.00061788 -1.40000 10.07918 0.8113696575 2.4226366677    0.807  1.779  3.7031  2.330    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.369e-05 2.786e-04 -1.000 6.293e-04 0.322 -1.005 -1.477 -1.556
0.00061788 -1.40000 10.07918 0.8114634752 2.4226684257    0.806  1.826  3.7011  2.275    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.370e-05 2.786e-04 -1.000 6.294e-04 0.206 -1.128 -1.606 -1.686
0.00061788 -1.40000 10.07918 0.8115480542 2.4226970491    0.806  1.870  3.6990  2.222    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.371e-05 2.786e-04 -1.000 6.294e-04 0.094 -1.249 -1.732 -1.813
0.00061788 -1.40000 10.07918 0.8116271496 2.4227238105    0.806  1.915  3.6969  2.168    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -9.39e-11      0.00 7.478e-01 2.516e-01 1.081e-04 3.372e-05 2.786e-04 -1.000 6.295e-04 -0.018 -1.370 -1.858 -1.940
0.00061788 -1.40000 10.07918 0.8117028475 2.4227494168    0.806  1.960  3.6947  2.115    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-10      0.00 7.478e-01 2.516e-01 1.081e-04 3.372e-05 2.786e-04 -1.000 6.295e-04 -0.131 -1.491 -1.985 -2.068
0.00061788 -1.40000 10.07918 0.8117805123 2.4227756828    0.805  2.002  3.6927  2.065    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-10      0.00 7.478e-01 2.516e-01 1.081e-04 3.373e-05 2.786e-04 -1.000 6.296e-04 -0.235 -1.602 -2.103 -2.186
0.00061788 -1.40000 10.07918 0.8118510246 2.4227995248    0.805  2.029  3.6915  2.032    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-10      0.00 7.478e-01 2.516e-01 1.081e-04 3.374e-05 2.786e-04 -1.000 6.296e-04 -0.304 -1.676 -2.179 -2.264
0.00061788 -1.40000 10.07918 0.8118942976 2.4228141541    0.804  2.016  3.6924  2.049    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.374e-05 2.786e-04 -1.000 6.296e-04 -0.269 -1.638 -2.139 -2.223
0.00061788 -1.40000 10.07918 0.8119094372 2.4228192719    0.804  2.011  3.6928  2.056    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.374e-05 2.786e-04 -1.000 6.296e-04 -0.257 -1.624 -2.124 -2.208
0.00061788 -1.40000 10.07918 0.8119593859 2.4228361552    0.804  2.051  3.6908  2.008    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.375e-05 2.786e-04 -1.000 6.296e-04 -0.357 -1.732 -2.238 -2.322
0.00061788 -1.40000 10.07918 0.8120067120 2.4228521497    0.804  2.091  3.6887  1.959    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.375e-05 2.786e-04 -1.000 6.296e-04 -0.457 -1.841 -2.353 -2.438
0.00061788 -1.40000 10.07918 0.8120528460 2.4228677393    0.803  2.133  3.6865  1.908    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.376e-05 2.786e-04 -1.000 6.297e-04 -0.562 -1.954 -2.473 -2.559
0.00061788 -1.40000 10.07918 0.8120957017 2.4228822193    0.803  2.174  3.6843  1.857    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.376e-05 2.786e-04 -1.000 6.297e-04 -0.666 -2.067 -2.594 -2.680
0.00061788 -1.40000 10.07918 0.8121338487 2.4228951069    0.802  2.214  3.6820  1.808    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.377e-05 2.786e-04 -1.000 6.298e-04 -0.766 -2.178 -2.711 -2.797
0.00061788 -1.40000 10.07918 0.8121694326 2.4229071273    0.802  2.254  3.6798  1.759    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.377e-05 2.786e-04 -1.000 6.298e-04 -0.866 -2.288 -2.827 -2.914
0.00061788 -1.40000 10.07918 0.8122022748 2.4229182204    0.801  2.294  3.6775  1.710    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-10      0.00 7.477e-01 2.516e-01 1.081e-04 3.377e-05 2.786e-04 -1.000 6.298e-04 -0.965 -2.397 -2.943 -3.030
0.00061788 -1.40000 10.07918 0.8122328520 2.4229285475    0.801  2.333  3.6752  1.661    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-10      0.00 7.477e-01 2.517e-01 1.081e-04 3.378e-05 2.786e-04 -1.000 6.299e-04 -1.064 -2.505 -3.058 -3.145
0.00061788 -1.40000 10.07918 0.8122600913 2.4229377466    0.800  2.371  3.6729  1.613    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -5.11e-10      0.00 7.477e-01 2.517e-01 1.081e-04 3.378e-05 2.786e-04 -1.000 6.299e-04 -1.158 -2.610 -3.169 -3.256
0.00061788 -1.40000 10.07918 0.8122856617 2.4229463814    0.799  2.409  3.6706  1.566    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -5.88e-10      0.00 7.477e-01 2.517e-01 1.081e-04 3.378e-05 2.786e-04 -1.000 6.299e-04 -1.253 -2.715 -3.280 -3.367
0.00061788 -1.40000 10.07918 0.8123146892 2.4229561829    0.798  2.456  3.6677  1.508    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -7e-10      0.00 7.477e-01 2.517e-01 1.081e-04 3.378e-05 2.786e-04 -1.000 6.299e-04 -1.369 -2.842 -3.416 -3.503
0.00061788 -1.40000 10.07918 0.8123406768 2.4229649572    0.797  2.501  3.6650  1.451    3  0.000  0.518     7.43     5.83     4.13     3.19     2.58  3  -8.3e-10      0.00 7.477e-01 2.517e-01 1.081e-04 3.379e-05 2.786e-04 -1.000 6.298e-04 -1.481 -2.966 -3.547 -3.635
0.00061788 -1.40000 10.07918 0.8123649359 2.4229731474    0.796  2.546  3.6620  1.393    3  0.000  0.518     8.39     6.47     4.56     3.53     2.86  3 -9.85e-10      0.00 7.477e-01 2.517e-01 1.081e-04 3.379e-05 2.786e-04 -1.000 6.300e-04 -1.595 -3.092 -3.680 -3.770
0.00061788 -1.40000 10.07918 0.8123865128 2.4229804315    0.795  2.589  3.6592  1.338    3  0.000  0.518     9.42     7.14     5.01     3.89     3.15  3 -1.16e-09      0.00 7.477e-01 2.517e-01 1.081e-04 3.379e-05 2.786e-04 -1.000 6.299e-04 -1.703 -3.213 -3.808 -3.898
0.00061788 -1.40000 10.07918 0.8124063611 2.4229871317    0.794  2.632  3.6563  1.283    3  0.000  0.518    10.59     7.89     5.51     4.29     3.47  3 -1.37e-09      0.00 7.477e-01 2.517e-01 1.081e-04 3.379e-05 2.786e-04 -1.000 6.299e-04 -1.811 -3.331 -3.935 -4.027
0.00061788 -1.40000 10.07918 0.8124253154 2.4229935297    0.793  2.677  3.6534  1.226    3  0.000  0.518    11.95     8.75     6.08     4.73     3.83  3 -1.62e-09      0.00 7.477e-01 2.517e-01 1.081e-04 3.379e-05 2.786e-04 -1.000 6.300e-04 -1.922 -3.452 -4.066 -4.159
0.00061788 -1.40000 10.07918 0.8124417663 2.4229990825    0.791  2.718  3.6505  1.172    3  0.000  0.518    13.37     9.63     6.67     5.20     4.21  2 -1.89e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.299e-04 -2.025 -3.565 -4.187 -4.283
0.00061788 -1.40000 10.07918 0.8124572635 2.4230043131    0.789  2.760  3.6476  1.118    3  0.000  0.518    14.99    10.62     7.32     5.71     4.63  2 -2.22e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.130 -3.678 -4.310 -4.409
0.00061788 -1.40000 10.07918 0.8124719858 2.4230092819    0.788  2.802  3.6447  1.063    3  0.000  0.518    16.84    11.72     8.04     6.29     5.10  2 -2.61e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.236 -3.793 -4.435 -4.535
0.00061788 -1.40000 10.07918 0.8124846220 2.4230135465    0.786  2.841  3.6419  1.012    3  0.000  0.518    18.75    12.85     8.78     6.88     5.57  2 -3.04e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.333 -3.899 -4.550 -4.653
0.00061788 -1.40000 10.07918 0.8124969006 2.4230176903    0.784  2.882  3.6390  0.959    3  0.000  0.518    20.98    14.14     9.62     7.54     6.11  2 -3.55e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.299e-04 -2.434 -4.008 -4.670 -4.775
0.00061788 -1.40000 10.07918 0.8125084043 2.4230215724    0.782  2.922  3.6361  0.906    3  0.000  0.518    23.46    15.55    10.53     8.27     6.71  2 -4.14e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.535 -4.118 -4.789 -4.897
0.00061788 -1.40000 10.07918 0.8125182986 2.4230249113    0.779  2.959  3.6334  0.856    3  0.000  0.518    26.01    16.98    11.46     9.01     7.31  2 -4.78e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.627 -4.218 -4.898 -5.009
0.00061788 -1.40000 10.07918 0.8125278950 2.4230281496    0.777  2.997  3.6305  0.805    3  0.000  0.518    28.96    18.60    12.50     9.84     7.99  1 -5.55e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.722 -4.322 -5.011 -5.125
0.00061788 -1.40000 10.07918 0.8125371337 2.4230312671    0.774  3.036  3.6277  0.754    3  0.000  0.518    32.30    20.41    13.66    10.77     8.74  1 -6.45e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.380e-05 2.786e-04 -1.000 6.300e-04 -2.820 -4.426 -5.126 -5.242
0.00061788 -1.40000 10.07918 0.8125452399 2.4230340024    0.771  3.072  3.6249  0.705    3  0.000  0.518    35.77    22.26    14.83    11.72     9.51  1 -7.42e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.381e-05 2.786e-04 -1.000 6.301e-04 -2.910 -4.523 -5.233 -5.352
0.00061788 -1.40000 10.07918 0.8125532269 2.4230366974    0.768  3.109  3.6221  0.654    3  0.000  0.518    39.81    24.38    16.18    12.80    10.39  1  -8.6e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.381e-05 2.786e-04 -1.000 6.300e-04 -3.004 -4.625 -5.344 -5.466
0.00061788 -1.40000 10.07918 0.8125606775 2.4230392114    0.764  3.146  3.6193  0.604    3  0.000  0.518    44.22    26.65    17.61    13.95    11.33  1 -9.94e-09      0.00 7.477e-01 2.517e-01 1.080e-04 3.381e-05 2.786e-04 -1.000 6.300e-04 -3.096 -4.724 -5.453 -5.578
0.00061788 -1.40000 10.07918 0.8125674725 2.4230415041    0.761  3.182  3.6167  0.556    3  0.000  0.518    48.95    29.05    19.12    15.17    12.32  1 -1.14e-08      0.00 7.477e-01 2.517e-01 1.080e-04 3.381e-05 2.786e-04 -1.000 6.300e-04 -3.185 -4.819 -5.558 -5.686
